"ID";"global_id";"FullName";"ShortName";"INN";"OKPO";"AdmArea";"District";"Address";"Category";"Specialization";"OKVED";"OKVED_Description";"geoData";
"386";"169196211";"Общество с ограниченной ответственностью «ВЕМИНА АВИАПРЕСТИЖ»";"ООО «ВЕМИНА АВИАПРЕСТИЖ»";"7705418181";"57987807";"Юго-Восточный административный округ";"Южнопортовый район";"1-я улица Машиностроения, дом 16";"Мебель";"Прочее";"36.11";"36.11 Производство стульев и другой мебели для сидения";"{type=Point, coordinates=[37.673574900627, 55.714227282854]}";
"387";"169196212";"Общество с ограниченной ответственностью «ДЭКСТР»";"ООО «ДЭКСТР»";"7718057052";"11593115";"Восточный административный округ";"район Перово";"шоссе Энтузиастов, дом 56, строение 8";"Мебель";"Деревообрабатывающая";"31.01";"Производство мебели для офисов и предприятий торговли";"{type=Point, coordinates=[37.761204652, 55.758123233]}";
"389";"169196214";"Общество с ограниченной ответственностью «КОМПАНИЯ «АТЛАС-ЛЮКС»";"ООО «КОМПАНИЯ «АТЛАС-ЛЮКС»";"7714119163";"18341322";"Северный административный округ";"район Аэропорт";"улица Черняховского, дом 12";"Мебель";"Деревообрабатывающая";"31.02";"Производство кухонной мебели";"{type=Point, coordinates=[37.537451476, 55.805946777]}";
"390";"169196215";"Общество с ограниченной ответственностью «Дрим Технолоджис»";"ООО «Дрим Технолоджис»";"7743567297";"78352071";"Северный административный округ";"Войковский район";"улица Клары Цеткин, дом 33, корпус 81";"Мебель";"Прочее";"31.09";"Производство прочей мебели";"{type=Point, coordinates=[37.505891008, 55.827322625]}";
"392";"169196217";"Закрытое акционерное общество «ВАСКО»";"ЗАО «ВАСКО»";"7724012885";"17519686";"Южный административный округ";"район Москворечье-Сабурово";"улица Москворечье, дом 7";"Мебель";"Прочее";"31.09";"Производство прочей мебели";"{type=Point, coordinates=[37.645694001, 55.652147069]}";
"393";"169196218";"Общество с ограниченной ответственностью «Мебельная фабрика «Марта»";"ООО «Мебельная фабрика «Марта»";"7743027051";"56566825";"Северный административный округ";"Головинский район";"Автомоторная улица, дом 6Б";"Мебель";"Прочее";"31.09.1";"Производство прочей мебели, кроме изготовленной по индивидуальному заказу населения";"{type=Point, coordinates=[37.533631041, 55.852485216]}";
"394";"169196219";"Общество с ограниченной ответственностью ""Консул-Медина""";"ООО ""КОНСУЛ-МЕДИНА""
";"7719524736";"74624414";"Восточный административный округ";"район Измайлово";"2-я Прядильная улица, дом 1";"Мебель";"Прочее";"31.03";"Производство матрасов";"{type=Point, coordinates=[37.771311359, 55.795344911]}";
"395";"169196220";"Общество с ограниченной ответственностью «РУССКИЙ МАТРАЦ»";"ООО «РУССКИЙ МАТРАЦ»";"7712077479";"44429833";"Юго-Восточный административный округ";"район Выхино-Жулебино";"Сормовский проезд, дом 11, строение 7";"Мебель";"Прочее";"13.92";"Производство готовых текстильных изделий, кроме одежды";"{type=Point, coordinates=[37.804304048, 55.706917029]}";
"396";"169196221";"МОСКОВСКИЙ МОНЕТНЫЙ ДВОР ГОЗНАКА";"МОСКОВСКИЙ МОНЕТНЫЙ ДВОР ГОЗНАКА";"7813352058";"2250238";"Южный административный округ";"Даниловский район";"улица Даниловский Вал, дом 1";"Ювелирные изделия";"Прочее";"36.21";"36.22.5 Производство ювелирных изделий, медалей из драгоценных металлов и драгоценных камней";"{type=Point, coordinates=[37.624024908431, 55.712296389769]}";
"397";"169196222";"Общество с ограниченной ответственностью «Руиз Даймондс»";"ООО «Руиз Даймондс»";"7728215325";"52814440";"Южный административный округ";"район Нагатино-Садовники";"Нагатинская улица, дом 5";"Ювелирные изделия";"Прочее";"32.12.3";"Обработка алмазов";"{type=Point, coordinates=[37.635947691, 55.68073743]}";
"398";"169196223";"Акционерное общество «АЛМАЗНЫЙ МИР»";"АО «АЛМАЗНЫЙ МИР»";"7712106070";"18916389";"Северный административный округ";"Головинский район";"Смольная улица, дом 12";"Ювелирные изделия";"Прочее";"32.12.3";"Обработка алмазов";"{type=Point, coordinates=[37.497285858, 55.849804881]}";
"400";"169196341";"Общество с ограниченной ответственностью «С.Д.ДАЙМОНД»";"ООО «С.Д.ДАЙМОНД»";"814149433";"33766450";"Северный административный округ";"Головинский район";"Смольная улица, дом 10А";"Ювелирные изделия";"Прочее";"32.12.3";"Обработка алмазов";"{type=Point, coordinates=[37.501368631, 55.848486045]}";
"404";"284372122";"АО ""ОЛИВЕСТА""";"АО ""ОЛИВЕСТА""";"7715033141";"17201234";"Северо-Восточный административный округ";"район Марьина Роща";"127521, г. Москва, проезд Анненский, д. 1";"химическая промышленность";"производство красок";"20.30";"Производство красок и лаков";"{type=Point, coordinates=[37.607348055287, 55.802813076961]}";
"410";"169196226";"Общество с ограниченной ответственностью «СТОЛИЧНЫЙ ЮВЕЛИРНЫЙ ЗАВОД»";"ООО «СТОЛИЧНЫЙ ЮВЕЛИРНЫЙ ЗАВОД»";"7715602359";"95537582";"Северо-Восточный административный округ";"район Отрадное";"улица Декабристов, владение 51, строение 7";"Ювелирные изделия";"Прочее";"32.12.5";"Производство ювелирных изделий, медалей из драгоценных металлов и драгоценных камней";"{type=Point, coordinates=[37.626394179, 55.861733329]}";
"412";"169196227";"Общество с ограниченной ответственностью «МЮЗ ЭЛИТ»";"ООО «МЮЗ ЭЛИТ»";"7713317469";"58669423";"Западный административный округ";"район Фили-Давыдково";"улица Ивана Франко, дом 4, корпус 10";"Ювелирные изделия";"Прочее";"32.12.5";"Производство ювелирных изделий, медалей из драгоценных металлов и драгоценных камней";"{type=Point, coordinates=[37.456438647, 55.728859561]}";
"415";"169196230";"Акционерное общество «МЭЮЗ «Ювелирпром»";"АО «МЭЮЗ «Ювелирпром»";"7712004664";"227169";"Северный административный округ";"район Ховрино";"улица Лавочкина, дом 19";"Ювелирные изделия";"Прочее";"32.12.5";"Производство ювелирных изделий, медалей из драгоценных металлов и драгоценных камней";"{type=Point, coordinates=[37.486368813, 55.860955065]}";
"416";"169196231";"Общество с ограниченной ответственностью «ЧАСОВОЙ ЗАВОД «НИКА»";"ООО «ЧАСОВОЙ ЗАВОД «НИКА»";"7727510127";"72959518";"Южный административный округ";"район Нагатинский Затон";"улица Речников, дом 17, корпус 2";"Ювелирные изделия";"Прочее";"26.52";"Производство часов";"{type=Point, coordinates=[37.692884661, 55.681007313]}";
"421";"284361992";"ООО «Кондитерская фабрика «БОГАТЫРЬ»";"ООО «Кондитерская фабрика «БОГАТЫРЬ»";"7713314877";"58064482";"Зеленоградский административный округ";"район Матушкино";"124460, г. Москва, г. Зеленоград, ул. Конструктора Гуськова, д. 8, стр. 10";"пищевая промышленность";"кондитерская промышленность";"10.82";"Производство какао, шоколада и сахаристых кондитерских изделий";"{type=Point, coordinates=[37.184912422813, 56.01270901341]}";
"422";"284362032";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ
ОТВЕТСТВЕННОСТЬЮ «БИМБО
КЬЮЭСАР РУС»
";"ООО «БИМБО КЬЮЭСАР РУС»";"7732521036";"85640296";"Западный административный округ";"район Ново-Переделкино";"119633, г.Москва, ул. Новоорловская 3, стр.1";"пищевая промышленность";"хлебопекарная";"10.72";"Производство сухарей, печенья и прочих сухарных хлебобулочных изделий, производство мучных кондитерских изделий, тортов, пирожных, пирогов и бисквитов, предназначенных для длительного хранения";"{type=Point, coordinates=[37.368348634741, 55.637288814137]}";
"423";"284372088";"АО ""БИННОФАРМ""";"АО ""БИННОФАРМ""";"7735518627";"94480644";"Зеленоградский административный округ";"район Матушкино";"124460, г. Москва, г. Зеленоград, ул. Конструктора Гуськова, д. 3 стр. 1";"химическая промышленность";"фармацевтическая";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.18524279353, 56.015255949185]}";
"425";"284372146";"Акционерное общество ""Реатэкс""";"АО ""Реатэкс""";"7723041900";"203677";"Юго-Восточный административный округ";"район Печатники";"109088, г. Москва, ул. Угрешская, д. 33";"химическая промышленность";"химическая";"20.13";"Производство прочих основных неорганических химических веществ";"{type=Point, coordinates=[37.696726275841, 55.716593416743]}";
"426";"284372185";"ООО ""ВОСТРЯКОВО-2""";"ООО ""ВОСТРЯКОВО-2""";"7729385320";"51161101";"Южный административный округ";"район Бирюлёво Западное";"117403, г. Москва, проезд Востряковский, д. 22 А";"пищевая промышленность";"мясоперерабатывающая";"10.13";"Производство продуктов из мяса и мяса птицы";"{type=Point, coordinates=[37.655110801614, 55.574954786533]}";
"430";"841779541";"Общество с ограниченной ответственностью ""ЧИКЕН ФЭКТОРИ""";"ООО ""ЧИКЕН ФЭКТОРИ""";"7717572029";"98187214";"Южный административный округ";"район Бирюлёво Западное";"117546, г. Москва, проезд Ступинский, д. 1 А";"Пищевая промышленность";"Мясоперерабатывающая";"10.13";"Производство продукции из мяса убойных животных и мяса птицы";"{type=Point, coordinates=[37.628391399384, 55.590539906826]}";
"431";"841779581";"Открытое акционерное общество ""Таганский мясокомбинат""";"ОАО ""Таганский мясокомбинат""";"7722780930";"11240865";"Юго-Восточный административный округ";"Нижегородский район";"109029, г Москва
проезд Автомобильный, 8 / стр 7";"Пищевая промышленность";"Мясоперерабатывающая";"10.1";"Переработка и консервирование мяса и мясной пищевой продукции";"{type=Point, coordinates=[37.706046714783, 55.72878375823]}";
"432";"841779653";"Общество с ограниченной ответственностью ""Маргариновый завод""";"ООО ""Маргзавод"" ";"7735572977";"68907390";"Зеленоградский административный округ";"район Старое Крюково";"124575, г Москва, г Зеленоград, корп. 1007, пом. 1";"пищевая промышленность";"Производство растительных и животных масел и жиров";"10.42";"Производство маргариновой продукции";"{type=Point, coordinates=[37.173488750458, 55.985042304411]}";
"433";"841779870";"Акционерное общество ""Жировой Комбинат";"АО ""ЖИРОВОЙ КОМБИНАТ""
";"6453110490";"65823439";"Юго-Восточный административный округ";"район Текстильщики";"109518, г. Москва, пр-д Грайвороновский 1-й, д. 3 ";"Пищевая промышленность";"Производство растительных и животных масел и жиров";"10.42";"Производство маргариновой продукции";"{type=Point, coordinates=[37.723521770997, 55.718324574296]}";
"434";"841781418";"Общество с ограниченной ответственностью ""Фацер""";"ООО ""ФАЦЕР""";"7810356819";"31074127";"Северо-Восточный административный округ";"Останкинский район";"129075, Г.Москва,  бульв. Звездный д. 23";"пищевая промышленность";"хлебопекарная";"10.71";"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения";"{type=Point, coordinates=[37.622694387436, 55.811719625326]}";
"435";"841781472";"Общество с ограниченной ответственностью ""Союз Три""";"ООО ""Союз Три""
";"7728546824";"77465717";"Юго-Западный административный округ";"Академический район";"117292, г. Москва, проспект Нахимовский, д. 52/27 Пом Б";"пищевая промышленность";"молокопереработка";"10.52";"Производство мороженого";"{type=Point, coordinates=[37.5578814888, 55.681754751464]}";
"436";"841781534";"Открытое акционерное общество ""КОНДИТЕРСКО-БУЛОЧНЫЙ КОМБИНАТ ""ПРОСТОР""
";"ОАО ""КБК ""Простор""";"7721033968";"03556790";"Юго-Восточный административный округ";"район Выхино-Жулебино";"109377, г. Москва, ул. Академика Скрябина, д. 9 корп. 2 стр. 3";"пищевая промышленность";"хлебопекарная";"10.71";"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения";"{type=Point, coordinates=[37.798205152489, 55.711625700115]}";
"437";"841781683";"Общество с ограниченной ответственностью ""Бутербродная компания""";"ООО ""БУТКОМ"" ";"7710436274";"58734592";"Южный административный округ";"район Бирюлёво Западное";"117403, Москва, ул. Булатниковская, д. 20";"пищевая промышленность";"прочие пищевые продукты";"10.86";"Производство детского питания и диетических пищевых продуктов";"{type=Point, coordinates=[37.62755712495, 55.582937961376]}";
"438";"841781693";"
Общество с ограниченной ответственностью ""ЛЕОВИТ нутрио""";"ООО ""ЛЕОВИТ нутрио""";"7713204095";"49947596";"Северо-Восточный административный округ";"район Отрадное";"127410, г. Москва, ул. Поморская, д. 33";"пищевая промышленность";"прочие пищевые продукты";"10.85";"Производство готовых пищевых продуктов и блюд";"{type=Point, coordinates=[37.575745000839, 55.870084982299]}";
"439";"841781704";"Закрытое акционерное общество ""СОЛНЦЕ МЕХИКО""";"ЗАО ""СОЛНЦЕ МЕХИКО""
";"7708071026";"43302355";"Северный административный округ";"район Западное Дегунино";"127599, Ижорская ул., д.7";"пищевая промышленность";"прочие пищевые продукты";"10.89";"Производство прочих пищевых продуктов, не включенных в другие группировки";"{type=Point, coordinates=[37.500203266144, 55.886966020125]}";
"440";"841781707";"Акционерное общество ""Научно-Производственное предприятие Класс""";"АО НПП ""КЛАСС""
";"7724032017";"11675847";"Восточный административный округ";"район Перово";"111123. г Москва
ш Энтузиастов, 56 / стр 21";"Производство одежды";"Легкая промышленность";"14.19";"Производство прочей одежды и аксессуаров одежды";"{type=Point, coordinates=[37.77036608696, 55.756557639814]}";
"441";"841781714";"Общество с ограниченной ответственностью КОМПАНИЯ ""СПЛАВ""";"ООО КОМПАНИЯ ""СПЛАВ""
";"7720019512";"17565700";"Восточный административный округ";"район Вешняки";"117545, г. Москва, ул. Кетчерская, д. 16";"Производство текстильных изделий";"Легкая промышленность";"13.92";"Производство готовых текстильных изделий, кроме одежды";"{type=Point, coordinates=[37.834524526596, 55.743426681252]}";
"442";"841781724";"Акционерное общество ""Московский Центр Упаковки""";"АО ""МЦУ""
";"7714269465";"59019041";"Северный административный округ";"Хорошёвский район";"125252, г. Москва, ул. Зорге, д. 15";"Производство бумаги и бумажных изделий";"целлюлозно-бумажная промышленность";"17.2";"Производство изделий из бумаги и картона";"{type=Point, coordinates=[37.509022369385, 55.78560544965]}";
"443";"841781732";"Акционерное общество ""Вг Контурс""";"АО ""ВГ КОНТУРС""";"7707328818";"11336890";"Северо-Восточный административный округ";"район Южное Медведково";"127081, г Москва
ул Чермянская, 1А";"Деятельность полиграфическая ";"полиграфическая";"18.12";"Прочие виды полиграфической деятельности";"{type=Point, coordinates=[37.633157626247, 55.884251873373]}";
"444";"841781754";"Общество с ограниченной ответственностью ""Компания ""БиДжи""";"ООО ""Компания ""БиДжи""
 ";"7106041070";"55978589";"Юго-Западный административный округ";"район Южное Бутово";"117623, г. Москва, ул. Мелитопольская 2-я, д. 4 А";"Производство бумаги и бумажных изделий";"Целлюлозно-бумажная промышленность";"17.23";"Производство бумажных канцелярских принадлежностей";"{type=Point, coordinates=[37.571248046288, 55.537314454968]}";
"445";"841850823";"Акционерное общество ""Завод Анд Газтрубпласт""";"АО ""ГТП""
";"7729402448";"40270293";"Западный административный округ";"район Очаково-Матвеевское";"119530, г. Москва, ул. Генерала Дорохова, д. 14 корп. 1";"Производство резиновых и пластмассовых изделий";"Производство пластмассовых изделий";"22.21";"Производство пластмассовых плит, полос, труб и профилей";"{type=Point, coordinates=[37.446258678436, 55.700977902936]}";
"446";"841850858";"Открытое акционерное общество ""Всероссийский Институт Легких Сплавов""";"ОАО ""ВИЛС""
";"7731008209";"07540917";"Западный административный округ";"Можайский район";"121596. г Москва
ул Горбунова, 2 / 153";"Научные исследования и разработки ";"металлобоработка";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.396412506104, 55.725332576341]}";
"447";"841850905";"Закрытое акционерное общество ""Хамильтон Стандард-Наука""";"ЗАО ""ХАМИЛЬТОН СТАНДАРД-НАУКА""";"7714030483";"17671603";"Северный административный округ";"Савёловский район";"127287, г. Москва
проезд Петровско-Разумовский, 19 / корп 1";"Производство машин и оборудования";"Машиностроение";"28.25.1";"Производство теплообменных устройств, оборудования для кондиционирования воздуха промышленного холодильного и морозильного оборудования, производство оборудования для фильтрования и очистки газов";"{type=Point, coordinates=[37.56613196373, 55.799284194718]}";
"448";"841850934";"Публичное акционерное общество ""Микрон""";"ПАО ""МИКРОН""
";"7735007358";"07589295";"Зеленоградский административный округ";"район Матушкино";"124460, г Москва
г Зеленоград, проезд Западный 1-й, 12 / стр 1";"Производство компьютеров, электронных и оптических изделий";"Радиоэлектронная промышленность";"26.11";"Производство элементов электронной аппаратуры";"{type=Point, coordinates=[37.191987934648, 56.013318033227]}";
"449";"841850961";"Акционерное общество ""Научно-Исследовательский Институт ""Субмикрон""";"АО ""НИИ""СУБМИКРОН""
";"7735574607";"07520671";"Зеленоградский административный округ";"район Старое Крюково";"124498, г Москва
г Зеленоград
пр-кт Георгиевский, 5 / стр 2";"Научные исследования и разработки ";"Радиоэлектронная промышленность";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.21549295015, 55.984518083954]}";
"450";"841850984";"Акционерное общество ""ПКК Миландр""";"АО ""ПКК МИЛАНДР""
 ";"7735040690";"29234983";"Зеленоградский административный округ";"район Старое Крюково";"124498, г Москва
г Зеленоград
пр-кт Георгиевский, 5";"Научные исследования и разработки ";"Радиоэлектронная промышленность";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.213014464065, 55.984081206792]}";
"451";"841851139";"Акционерное общество ""Научно-Производственное предприятие ""Кант""";"АО ""НПП ""КАНТ""
 ";"7709868424";"17341142";"Центральный административный округ";"Таганский район";"109316, г Москва
ул Талалихина, 12 / стр 7 ";"Производство компьютеров, электронных и оптических изделий";"Электронная промышленность";"26.40";"Производство бытовой электроники";"{type=Point, coordinates=[37.675144636216, 55.736465559843]}";
"452";"841851177";"Акционерное общество ""Научно-Производственное предприятие ""Радий""";"АО ""НПП ""РАДИЙ""
 ";"7712001254";"17664678";"Северный административный округ";"район Аэропорт";"125057, г Москва
ул Часовая, 28";"Производство компьютеров, электронных и оптических изделий";"Радиоэлектронная промышленность";"26.51.2";"Производство радиолокационной, радионавигационной аппаратуры и радиоаппаратуры дистанционного управления";"{type=Point, coordinates=[37.520915284157, 55.811318463789]}";
"453";"841851263";"Общество с ограниченной ответственностью ""Илкон""";"ООО ""Илкон""";"5036039177";"50162239";"Восточный административный округ";"район Косино-Ухтомский";"111675, Москва, 1-й Красковский проезд, д. 38 а";"Производство мебели";"Деревообрабатывающая";"31.1";"Производство мебели для офисов и предприятий торговли";"{type=Point, coordinates=[37.904582300042, 55.712926928775]}";
"454";"841851296";"Закрытое акционерное общество ""Московский Завод Торгового Оборудования""";"ЗАО ""МЗТО""
 ";"7711002336";"01439301";"Северный административный округ";"Головинский район";"125438, г Москва
пер Лихачёвский 2-й, 7";"Производство мебели";"Деревообрабатывающая";"31.01";"Производство мебели для офисов и предприятий торговли";"{type=Point, coordinates=[37.535633514882, 55.845697133249]}";
"455";"841861502";"Акционерное общество ""Московский Машиностроительный Завод ""Авангард""";"АО ""ММЗ ""АВАНГАРД""
";"7743065177";"07512111";"Северный административный округ";"Войковский район";"125130, г Москва
ул Клары Цеткин, 33";"Производство оружия и боеприпасов";"Производство оружия и боеприпасов";"25.40";"Производство оружия и боеприпасов";"{type=Point, coordinates=[37.512605800629, 55.828879766649]}";
"456";"841861530";"Акционерное общество ""государственное Машиностроительное Конструкторское Бюро ""Вымпел"" Имени И.И. Торопова""";"АО ""ГОС МКБ ""ВЫМПЕЛ"" ИМ. И.И. ТОРОПОВА""";"7733546058";"07537513";"Северо-Западный административный округ";"район Покровское-Стрешнево";"125424, г Москва
ш Волоколамское, 90 ";"Научные исследования и разработки ";"авиационная промышленность";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.43728937149, 55.82488184899]}";
"457";"841861559";"Федеральное государственное унитарное предприятие ""Всероссийский научно-исследовательский институт автоматики им.Н.Л.Духова""";"ФГУП ""ВНИИА""";"7707074137";"07623885";"Центральный административный округ";"Тверской район";"127055, г Москва
ул Сущёвская, 22";"Научные исследования и разработки ";"Атомная промышленность";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.601967181511, 55.783419216416]}";
"458";"841861588";"Публичное акционерное общество Научно-Производственное Объединение ""Наука""";"ПАО НПО ""НАУКА""
";"7714005350";"07536712";"Северный административный округ";"район Беговой";"125040, г Москва
ул Ямского Поля 3-я, Вл. 2";"Авиационная промышленность";"Авиационная промышленность";"30.30.5";"Производство частей и принадлежностей летательных и космических аппаратов";"{type=Point, coordinates=[37.581769242287, 55.78229232798]}";
"459";"841862369";"Открытое акционерное общество ""Научно-производственный комплекс ""Научно-исследовательский институт дальней радиосвязи""";"ОАО ""НПК ""НИИДАР""
";"7718016698";"07520961";"Северный административный округ";"район Аэропорт";"127083, г Москва
ул 8 Марта, 10 / стр 5";"Производство компьютеров, электронных и оптических изделий";"Радиоэлектронная промышленность";"26.51.2";"Производство радиолокационной, радионавигационной аппаратуры и радиоаппаратуры дистанционного управления";"{type=Point, coordinates=[37.554212226868, 55.804221381042]}";
"460";"841862385";"Публичное акционерное общество ""Научно-Производственное предприятие ""Импульс""";"ПАО ""НПП ""ИМПУЛЬС""
 ";"7717022177";"07518705";"Северо-Восточный административный округ";"Алексеевский район";"129626, г Москва
пр-кт Мира, 102";"Производство оружия и боеприпасов";"Производство оружия и боеприпасов";"25.40";"Производство оружия и боеприпасов";"{type=Point, coordinates=[37.636663331985, 55.800559342226]}";
"462";"911605459";"Общество с ограниченной ответственностью ""Морской замок""";"ООО ""Морской замок""";"7734191440";"49918643";"Северо-Восточный административный округ";"район Отрадное";"127410, г.Москва, шоссе Алтуфьевское, д 37, корп 12";"пищевая промышленность";"Пищевая ";"10.20";"Переработка и консервирование рыбы, ракообразных и моллюсков";"{type=Point, coordinates=[37.576180905188, 55.866539158895]}";
"463";"911605469";"Публичное акционерное общество завод экологической техники и экологического питания ""ДИОД""";"ПАО ""ДИОД""";"7725024805";"17664661";"Южный административный округ";"Даниловский район";"115114, г. Москва, ул. Дербеневская, д. 11 А";"Пищевая промышленность";"Пищевая";"10.89.8";"Производство биологически активных добавок к пище";"{type=Point, coordinates=[37.653897350854, 55.721373741872]}";
"464";"911684333";"Закрытое акционерное общество ""АКВА- ЕРИНО""";"ЗАО ""АКВА- ЕРИНО""";"5074011920";"45742880";"Новомосковский административный округ";"поселение Рязановское";"пос. Ерино, Санаторий Ерино, Адм корп., Комн. 214";"пищевая промышленность";"производство напитков";"11.07.1";"Производство минеральных вод";"{type=Point, coordinates=[37.504699865211, 55.445308130355]}";
"465";"911684509";"Общество с ограниченной ответственностью ООО ""ПрофильДоорс"" ";"ООО ""ПрофильДоорс"" ";"5074114435";"66112195";"Троицкий административный округ";"поселение Щаповское";"142138, г. Москва, поселение Щаповское вблизи пос. Курилово, строение 6";"Деревообработка";"Деревообрабатывающая";"16.21";"Производство шпона, фанеры, деревянных плит и панелей";"{type=Point, coordinates=[37.384996144074, 55.378697785085]}";
"466";"911685378";"Общество с ограниченной ответственностью ""ДЕКОН""";"ООО ""ДЕКОН""";"7743591839";"95171922";"Северный административный округ";"Войковский район";"125212, г. Москва, ул. Адмирала Макарова д. 6";"Деревообрабатывающая";"Деревообработка";"16.23.1";"Производство деревянных строительных конструкций и столярных изделий";"{type=Point, coordinates=[37.49062816637, 55.835435261529]}";
"467";"911686207";"Акционерное общество ""ПРЕМИУМ""";"АО ""ПРЕМИУМ""";"7733589823";"98901551";"Юго-Восточный административный округ";"район Марьино";"109382, г. Москва, ул. Нижние Поля, д. 19 А стр. 8";"Строительные материалы";"промышленность строительных материалов";"23.63";"Производство товарного бетона";"{type=Point, coordinates=[37.733791332456, 55.656497305339]}";
"468";"911686503";"Акционерное общество ""Научно-производственное объединение ""Базальт""";"АО ""НПО ""БАЗАЛЬТ""
";"7719830028";"11481184";"Восточный административный округ";"район Соколиная Гора";"105318, г. Москва, ул. Вельяминовская, д. 32";"производство оружия и боеприпасов";"производство оружия и боеприпасов";"25.40";"Производство оружия и боеприпасов";"{type=Point, coordinates=[37.722737789154, 55.783662037654]}";
"469";"911686649";"Акционерное общество ""Государственное научно-производственное предприятие ""Регион""";"АО ""ГНПП ""РЕГИОН""
";"7724552070";"11494873";"Южный административный округ";"район Нагатино-Садовники";"115230, г. Москва, Каширское шоссе, 13А";"Оружие и боеприпасы";"Оружие и боеприпасы";"25.40";"Производство оружия и боеприпасов";"{type=Point, coordinates=[37.637247586933, 55.66588676503]}";
"470";"911686816";"Акционерное общество ""Научно-производственное предприятие ""Дельта""";"АО ""НПП ""ДЕЛЬТА""";"7743867685";"7518800";"Северный административный округ";"район Коптево";"127299, Москва, ул. Клары Цеткин, 18";"Оружие и боеприпасы";"Оружие и боеприпасы";"25.40";"Оружие и боеприпасы";"{type=Point, coordinates=[37.522632923184, 55.820686318697]}";
"471";"911686923";"Акционерное общество ""Ангстрем-Т""";"АО ""Ангстрем-Т""
";"7735128151";"74654036";"Зеленоградский административный округ";"район Старое Крюково";"124498, г. Москва, г. Зеленоград, Георгиевский пр-т, д. 7";"Микроэлектроника";"Микроэлектроника";"26.11";"Производство элементов электронной аппаратуры";"{type=Point, coordinates=[37.214202159189, 55.978799348949]}";
"472";"911687030";"Акционерное общество ""Научно-производственное предприятие ""Пульсар""";"АО ""НПП ""ПУЛЬСАР""";"7719846490";"45112104";"Восточный административный округ";"район Соколиная Гора";"105187, г. Москва, Окружной проезд, д. 27";"Научные исследования и разработки";"Радиоэлектроника";"72.19";"Научные исследования и разработки в области естественных и технических наук прочие";"{type=Point, coordinates=[37.74267496109, 55.776112721098]}";
"473";"911687330";"Общество с ограниченной ответственностью ""Альфа Автоматив Техноложиз""";"ООО ""Альфа Автоматив Техноложиз""
";"7725618132";"82553602";"Южный административный округ";"Даниловский район";"115280, г. Москва, ул. Автозаводская, д. 23, корп. 15";"Автомобильная";"автомобильная промышленность";"29.32";"Производство прочих комплектующих и принадлежностей для автотранспортных средств";"{type=Point, coordinates=[37.635040093109, 55.704006172831]}";
"474";"911687467";"Акционерное общество ""Московское машиностроительное предприятие имени В.В. Чернышева""";"АО ""ММП ИМЕНИ В.В. ЧЕРНЫШЕВА""
";"7733018650";"7503419";"Северо-Западный административный округ";"район Покровское-Стрешнево";"125362 г. Москва, ул. Вишневая, д.7";"Производство прочих транспортных средств и оборудования";"Авиационная промышленность";"30.30.12";"Производство турбореактивных и турбовинтовых двигателей и их частей";"{type=Point, coordinates=[37.445724896604, 55.829889686701]}";
"475";"911687599";"Акционерное общество ""Машиностроительное производственное объединение имени И. Румянцева""";"АО ""МПО ИМ. И. РУМЯНЦЕВА""

";"7714081921";"7500711";"Северный административный округ";"район Беговой";"127015, г. Москва, ул. Расковой, д. 34";"Производство прочих транспортных средств и оборудования";"Авиационная промышленность";"30.30.13";"Производство реактивных двигателей и их частей";"{type=Point, coordinates=[37.580169638575, 55.791279399488]}";
"476";"911687698";"Акционерное общество ""Московский машиностроительный завод ""Знамя""";"АО ""ММЗ ""ЗНАМЯ""
";"7715069525";"7501113";"Северный административный округ";"район Западное Дегунино";"127015, г. Москва, ул. Новодмитровская Б., д. 23";"Производство прочих транспортных средств и оборудования";"Авиационная промышленность";"30.30.5";"Производство частей и принадлежностей летательных и космических аппаратов";"{type=Point, coordinates=[37.584338798523, 55.801949265673]}";
"477";"1048269643";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНЖЕНЕРНЫЙ ПРОМЫШЛЕННЫЙ КОНЦЕРН ""СТРАЖ""";"АО ""ИПК ""СТРАЖ""
";"7704106077";"29465044";"Центральный административный округ";"район Хамовники";"119021, г. Москва, пр-кт Комсомольский, д. 16/2";"Производство готовых металлических изделий";"";"25.99";"Производство прочих готовых металлических изделий, не включенных в другие группировки";"{type=Point, coordinates=[37.588001591334, 55.730635305789]}";
